station_id,lat,lon,elevation
039620-99999,52.702,-8.925,14.0
039650-99999,53.083,-7.883,72.0
039670-99999,53.302,-6.451,97.2
039690-99999,53.421,-6.27,73.8
039700-99999,53.717,-8.983,69.0
039710-99999,53.533,-7.367,100.0
039730-99999,53.91,-8.818,202.7
039740-99999,54.183,-7.233,89.0
039760-99999,54.233,-10.0,9.7
039780-99999,54.483,-8.233,34.7
039800-99999,55.367,-7.333,25.0
040040-99999,64.9,-23.933,7.0
040050-99999,66.15,-23.25,24.0
040130-99999,65.083,-22.733,8.0
040180-16201,63.967,-22.6,52.1
040230-99999,66.417,-22.383,27.0
040300-99999,64.13,-21.941,14.6
040380-99999,63.867,-21.15,5.0
040450-99999,65.667,-20.3,22.0
040480-99999,63.424,-20.279,99.4
040530-99999,65.7,-19.617,43.0
040560-99999,64.867,-19.567,642.0
040630-99999,65.66,-18.073,1.8
040640-99999,63.783,-18.067,38.0
040650-99999,66.533,-18.017,16.0
040730-99999,65.633,-16.117,386.0
040770-99999,66.45,-15.95,10.0
040820-99999,64.296,-15.227,7.3
040850-99999,65.75,-14.833,48.0
040890-99999,65.283,-14.401,23.2
040970-99999,65.267,-13.583,11.0
041460-99999,63.433,-20.283,40.0
041760-99999,64.933,-15.783,639.0
042020-99999,76.531,-68.703,76.5
042021-99999,68.717,-52.8,27.0
042023-99999,70.733,-52.7,89.0
042030-99999,76.633,-73.0,11.0
042040-99999,65.417,-52.933,15.0
042050-99999,77.483,-69.383,16.0
042070-99999,81.683,-59.933,105.0
042080-99999,74.033,-57.817,40.0
042100-99999,72.783,-56.167,120.0
042140-99999,70.683,-54.617,27.0
042200-99999,68.7,-52.85,41.0
042210-99999,69.233,-51.067,31.0
042280-99999,67.783,-53.967,12.0
042300-99999,66.917,-53.667,9.0
042310-99999,67.017,-50.689,50.3
042420-99999,65.017,-52.55,14.0
042500-99999,64.167,-51.75,84.0
042530-99999,62.567,-50.417,22.0
042600-99999,62.017,-49.667,15.0
042605-99999,61.983,-49.7,13.0
042660-99999,60.75,-48.45,30.0
042700-99999,61.161,-45.426,34.1
042720-99999,60.717,-46.05,34.0
042850-99999,59.983,-45.2,16.0
043010-99999,83.65,-33.367,4.0
043120-99999,81.6,-16.65,36.0
043130-99999,80.65,-13.717,10.0
043200-99999,76.767,-18.667,12.0
043300-99999,74.3,-20.217,44.0
043390-99999,70.483,-21.95,69.0
043410-99999,70.75,-22.65,10.0
043510-99999,67.783,-32.283,23.0
043600-99999,65.6,-37.633,52.0
043610-99999,65.583,-37.15,37.0
043730-99999,64.783,-40.3,80.0
043820-99999,61.933,-42.067,39.0
043900-99999,60.033,-43.117,19.0
044160-99999,72.583,-38.45,3207.0
060090-99999,61.4,-6.667,102.0
060100-99999,62.064,-7.277,85.3
060110-99999,62.017,-6.767,61.0
060190-99999,56.933,8.633,41.0
060240-99999,57.069,8.705,7.0
060300-99999,57.093,9.849,3.0
060310-99999,57.183,9.95,13.0
060320-99999,57.383,10.333,55.0
060340-99999,57.504,10.229,28.0
060410-99999,57.733,10.633,5.0
060490-99999,56.567,10.1,89.0
060520-99999,56.7,8.217,4.0
060580-99999,56.0,8.15,5.0
060590-99999,56.05,8.1,3.0
060600-99999,56.297,9.125,51.8
060620-99999,56.55,9.173,22.6
060660-99999,55.99,8.354,5.2
060690-99999,56.5,9.567,58.0
060700-99999,56.3,10.619,25.0
060710-99999,56.45,10.967,8.0
060740-99999,56.083,10.133,55.0
060790-99999,56.717,11.517,4.0
060800-99999,55.526,8.553,29.6
060810-99999,55.55,8.083,18.0
060890-99999,55.5,8.4,11.0
060960-99999,55.183,8.567,9.0
061000-99999,55.7,9.2,73.0
061040-99999,55.74,9.152,75.3
061080-99999,55.436,9.331,43.6
061100-99999,55.226,9.264,43.0
061180-99999,54.964,9.792,7.3
061190-99999,54.85,9.983,19.0
061200-99999,55.477,10.331,17.1
061230-99999,55.25,9.883,3.0
061240-99999,55.017,10.567,6.0
061360-99999,55.25,11.333,12.0
061380-99999,54.817,11.0,4.0
061410-99999,54.833,11.333,9.0
061470-99999,54.883,12.183,3.0
061490-99999,54.567,11.95,5.0
061500-99999,55.083,11.783,4.0
061510-99999,55.167,11.133,3.0
061560-99999,55.733,11.6,13.0
061590-99999,55.75,10.867,15.0
061600-99999,55.767,12.343,18.0
061680-99999,56.117,12.35,43.0
061690-99999,56.017,11.283,12.0
061700-99999,55.586,12.131,44.5
061740-99999,55.4,12.15,22.0
061790-99999,54.95,12.533,17.0
061800-99999,55.618,12.656,5.2
061810-99999,55.767,12.533,42.0
061830-99999,55.533,12.717,6.0
061900-99999,55.063,14.76,15.8
061910-99999,55.317,15.183,15.0
061930-99999,55.3,14.767,9.0
061970-99999,55.05,15.1,25.0
061990-99999,55.0,15.083,6.0
062000-99999,52.033,4.35,1.0
062010-99999,54.317,2.933,36.0
062040-99999,53.267,3.633,27.0
062050-99999,55.417,3.817,48.4
062070-99999,53.617,4.967,30.0
062080-99999,53.5,5.95,27.0
062100-99999,52.167,4.433,1.0
062110-99999,53.817,2.95,34.0
062250-99999,52.467,4.567,4.0
062290-99999,53.0,4.717,0.0
062350-99999,52.923,4.781,0.9
062390-99999,54.85,4.733,0.0
062400-99999,52.309,4.764,-3.4
062420-99999,53.25,4.917,5.0
062480-99999,52.633,5.167,4.0
062490-99999,52.65,4.983,-3.0
062500-99999,53.367,5.217,27.0
062510-99999,53.4,5.35,2.0
062520-99999,53.217,3.217,30.0
062570-99999,52.5,4.6,10.0
062580-99999,52.65,5.4,7.0
062600-99999,52.1,5.183,4.0
062650-99999,52.127,5.276,20.1
062670-99999,52.9,5.383,3.0
062680-99999,52.533,5.433,2.0
062690-99999,52.46,5.527,-4.0
062700-99999,53.229,5.761,0.9
062730-99999,52.7,5.883,-3.0
062750-99999,52.061,5.873,48.2
062770-99999,53.417,6.2,0.0
062780-99999,52.433,6.267,5.0
062790-99999,52.733,6.573,16.0
062800-99999,53.12,6.579,5.2
062830-99999,52.067,6.65,29.0
062850-99999,53.567,6.4,0.0
062860-99999,53.2,7.15,0.0
062900-99999,52.27,6.874,34.7
063000-99999,51.65,2.567,3.0
063080-99999,51.383,3.383,7.0
063100-99999,51.45,3.6,10.0
063120-99999,51.767,3.617,0.0
063130-99999,51.5,3.25,0.0
063150-99999,51.433,4.017,0.0
063160-99999,51.65,3.7,0.0
063190-99999,51.233,3.867,2.0
063200-99999,51.933,3.667,19.0
063210-99999,52.0,3.283,18.0
063230-99999,51.533,3.883,1.0
063240-99999,51.6,4.0,0.0
063300-99999,51.983,4.1,14.0
063310-99999,51.483,4.2,0.0
063400-99999,51.449,4.342,19.2
063430-99999,51.9,4.317,4.0
063440-99999,51.957,4.437,-4.6
063480-99999,51.967,4.933,2.0
063500-99999,51.567,4.932,14.9
063560-99999,51.85,5.133,1.0
063700-99999,51.45,5.375,22.6
063750-99999,51.656,5.709,21.9
063770-99999,51.2,5.767,30.0
063800-99999,50.912,5.77,114.3
063910-99999,51.5,6.2,19.0
064000-99999,51.09,2.653,6.1
064070-99999,51.199,2.862,4.0
064080-99999,51.233,2.917,15.0
064140-99999,50.9,3.117,25.0
064280-99999,50.933,3.667,37.5
064310-99999,51.183,3.8,8.0
064320-99999,50.576,3.831,58.8
064470-99999,50.8,4.35,101.0
064490-99999,50.459,4.454,187.1
064500-99999,51.189,4.46,11.9
064510-99999,50.901,4.484,56.1
064520-99999,51.333,4.5,23.0
064560-99999,50.243,4.646,285.0
064580-99999,50.759,4.768,112.8
064590-99999,50.583,4.683,157.0
064630-99999,50.783,4.95,81.0
064650-99999,51.0,5.067,54.0
064700-99999,50.792,5.202,75.0
064760-99999,50.036,5.404,588.3
064780-99999,50.637,5.443,200.9
064785-99999,50.633,5.45,201.0
064790-99999,51.168,5.47,61.0
064810-99999,50.933,5.5,63.0
064900-99999,50.483,5.917,482.0
064940-99999,50.517,6.067,673.0
064960-99999,50.467,6.183,570.0
065900-99999,49.627,6.212,376.1
066010-99999,47.55,7.583,317.0
066040-99999,47.0,6.95,487.0
066045-99999,47.084,6.793,1026.6
066050-99999,47.133,7.067,1631.0
066090-99999,46.55,7.017,1973.0
066099-99999,47.399,8.648,448.1
066100-99999,46.817,6.95,490.5
066120-99999,47.083,6.8,1018.1
066130-99999,46.6,7.65,756.0
066140-99999,46.743,8.11,579.1
066160-99999,47.433,6.95,597.0
066190-99999,46.833,6.583,1210.0
066200-99999,47.683,8.617,437.0
066210-99999,47.6,9.283,440.0
066260-99999,47.367,7.983,380.0
066280-99999,46.75,7.267,1041.0
066303-99999,46.914,7.497,510.2
066310-99999,46.983,7.467,567.0
066330-99999,47.383,8.083,389.0
066360-99999,46.983,7.283,483.0
066390-99999,47.0,7.933,1406.0
066430-99999,47.25,7.783,416.0
066450-99999,47.433,7.883,610.0
066460-99999,47.567,8.233,327.0
066500-99999,47.033,8.3,456.0
066550-99999,46.817,8.417,1018.0
066580-99999,46.944,8.284,445.0
066590-99999,46.983,8.25,2110.0
066600-99999,47.383,8.567,557.6
066621-99999,47.182,7.417,430.1
066640-99999,47.433,8.517,441.0
066660-99999,47.6,8.183,341.0
066690-99999,47.483,8.4,843.0
066700-99999,47.465,8.549,431.6
066720-99999,46.867,8.633,451.0
066730-99999,47.217,8.683,486.5
066790-99999,47.483,8.9,539.5
066800-99999,47.25,9.35,2500.0
066810-99999,47.433,9.4,777.8
066811-99999,47.485,9.561,398.1
066850-99999,47.033,9.067,517.5
066890-99999,47.367,8.95,1124.0
067000-99999,46.238,6.109,430.1
067020-99999,46.433,6.1,1670.2
067050-99999,46.4,6.233,432.0
067110-99999,46.517,6.667,462.0
067120-99999,46.333,6.917,383.0
067170-99999,45.867,7.167,2479.0
067200-99999,46.22,7.327,481.9
067220-99999,46.117,7.517,1828.0
067240-99999,46.3,7.467,1508.0
067270-99999,46.3,7.85,642.0
067300-99999,46.55,7.983,3576.0
067340-99999,46.667,7.867,578.6
067350-99999,46.5,7.567,1328.1
067440-99999,46.567,8.333,1965.0
067450-99999,46.5,8.317,1347.1
067480-99999,46.033,7.75,1624.0
067500-99999,46.65,8.617,2284.2
067510-99999,46.45,8.517,1891.0
067530-99999,46.517,8.683,1016.0
067560-99999,46.467,8.933,552.0
067590-99999,46.2,8.8,1648.0
067600-99999,46.167,8.783,380.0
067620-99999,46.17,8.88,198.0
067700-99999,46.004,8.911,278.9
067710-99999,45.85,8.933,352.4
067800-99999,46.833,9.817,2667.0
067820-99999,46.7,8.85,1180.0
067830-99999,46.467,9.183,1638.0
067840-99999,46.817,9.85,1592.0
067860-99999,46.867,9.533,556.0
067870-99999,46.617,9.433,989.0
067880-99999,46.35,9.633,1075.0
067910-99999,46.417,9.817,3299.0
067920-99999,46.533,9.883,1706.0
067940-99999,46.35,10.067,1079.1
067980-99999,46.8,10.283,1295.0
068065-99999,46.967,8.4,450.0
069900-99999,47.133,9.517,463.0
070020-99999,50.733,1.6,74.0
070030-99999,50.515,1.627,11.0
070050-99999,50.143,1.832,67.1
070100-99999,51.05,2.333,17.0
070150-99999,50.562,3.089,47.9
070170-99999,50.222,3.154,78.3
070190-99999,49.7,-1.267,7.0
070200-99999,49.717,-1.933,12.0
070220-99999,49.65,-1.5,130.0
070240-99999,49.65,-1.47,139.9
070270-99999,49.173,-0.45,78.0
070280-99999,49.534,0.088,95.4
070290-99999,49.35,-0.767,73.0
070310-99999,49.365,0.154,146.0
070340-99999,49.367,-1.8,65.0
070370-99999,49.384,1.175,156.1
070380-34061,49.029,1.22,141.4
070400-99999,49.933,1.1,38.0
070550-99999,49.454,2.113,109.4
070570-99999,49.254,2.519,88.7
070590-99999,49.967,2.704,111.0
070610-99999,49.817,3.2,101.0
070700-99999,49.31,4.05,95.1
070750-99999,49.784,4.647,149.0
070900-99999,49.072,6.132,191.7
070930-99999,48.982,6.251,265.2
071000-99999,48.483,-5.05,68.0
071030-99999,48.033,-4.733,89.0
071060-99999,48.53,-4.152,106.1
071070-99999,48.683,-4.333,18.0
071090-99999,48.282,-4.445,87.5
071100-99999,48.448,-4.419,99.1
071160-99999,48.75,-4.017,37.0
071170-99999,48.833,-3.467,58.0
071180-99999,48.754,-3.472,88.4
071190-99999,48.233,-3.3,262.0
071200-99999,48.538,-2.854,138.1
071210-99999,48.85,-3.0,36.0
071250-99999,48.588,-2.08,66.8
071270-99999,48.717,-1.85,41.0
071300-99999,48.07,-1.735,37.8
071330-99999,48.833,-1.617,42.0
071340-99999,48.033,-0.733,97.0
071390-99999,48.45,0.117,141.0
071400-99999,48.058,1.377,132.0
071430-99999,48.467,1.517,156.0
071450-99999,48.767,2.0,168.0
071460-99999,48.752,2.106,164.0
071470-99999,48.774,2.202,178.0
071480-99999,48.6,2.333,80.0
071490-99999,48.725,2.359,88.7
071500-99999,48.969,2.441,66.4
071530-99999,48.605,2.671,92.0
071560-99999,48.817,2.333,77.0
071570-99999,49.013,2.55,119.5
071650-99999,48.776,4.184,178.9
071680-99999,48.322,4.017,118.3
071690-99999,48.636,4.899,139.6
071790-34051,48.783,5.983,285.9
071800-99999,48.692,6.23,228.9
071810-99999,48.583,5.955,337.1
071860-34062,48.817,7.2,313.0
071900-99999,48.538,7.628,153.9
071970-99999,47.917,7.4,211.2
072000-99999,47.8,-4.367,19.0
072010-99999,47.975,-4.168,90.5
072030-99999,47.65,-3.5,54.0
072050-99999,47.761,-3.44,48.8
072070-99999,47.3,-3.218,43.0
072100-99999,47.6,-2.717,3.0
072160-99999,47.233,-2.3,20.0
072170-99999,47.312,-2.149,4.0
072220-99999,47.153,-1.611,27.4
072300-99999,47.483,-0.6,50.0
072350-99999,47.949,0.202,59.1
072400-99999,47.432,0.728,108.8
072450-99999,47.678,1.209,121.3
072470-99999,47.317,1.683,86.0
072490-99999,47.988,1.761,125.6
072550-99999,47.058,2.37,161.2
072553-99999,47.039,5.427,196.6
072570-99999,47.05,2.65,177.0
072600-99999,47.003,3.113,183.5
072650-99999,47.8,3.55,212.0
072660-99999,47.85,3.497,159.4
072700-99999,47.067,3.933,598.0
072800-99999,47.269,5.09,221.3
072830-99999,47.85,5.333,467.0
072880-99999,47.25,5.983,309.0
072920-99999,47.783,6.364,278.3
072950-99999,47.633,6.867,423.0
072990-99999,47.59,7.53,269.7
073000-99999,46.7,-2.333,32.0
073060-99999,46.702,-1.379,91.1
073110-99999,46.25,-1.567,10.0
073140-99999,46.05,-1.417,22.0
073150-99999,46.15,-1.15,10.0
073160-99999,46.179,-1.195,22.6
073175-99999,49.972,2.698,110.9
073300-99999,46.311,-0.402,61.9
073350-99999,46.588,0.307,128.9
073540-34048,46.862,1.731,161.2
073740-99999,46.17,3.404,249.0
073790-99999,46.413,4.013,242.6
073820-99999,46.65,4.433,603.0
073850-99999,46.295,4.796,221.9
073860-99999,47.033,5.417,195.0
073901-99999,47.56,-0.312,59.1
074120-99999,45.658,-0.318,31.1
074200-99999,45.717,0.217,133.0
074280-99999,45.198,0.816,100.0
074340-99999,45.863,1.179,396.2
074380-99999,45.151,1.469,115.5
074600-99999,45.787,3.169,332.2
074710-99999,45.081,3.763,832.4
074750-99999,45.541,4.296,403.9
074760-99999,43.907,4.902,37.8
074765-99999,49.097,2.041,99.1
074770-99999,45.933,4.383,720.0
074800-99999,45.727,4.944,200.9
074810-99999,45.726,5.091,250.2
074820-99999,45.987,5.328,250.9
074860-99999,45.363,5.329,396.8
074870-99999,45.22,5.85,220.0
074900-99999,45.929,6.099,463.6
074910-99999,45.638,5.88,237.4
074970-99999,45.617,6.767,868.0
075000-99999,44.633,-1.25,10.0
075020-99999,44.533,-1.125,25.6
075030-99999,44.433,-1.25,39.0
075100-99999,44.828,-0.716,49.4
075240-99999,44.175,0.591,62.2
075300-99999,44.825,0.519,52.1
075350-99999,44.75,1.4,261.0
075400-99999,44.026,1.378,107.0
075490-99999,44.891,2.422,638.9
075520-99999,44.408,2.483,582.2
075540-99999,44.533,3.45,716.0
075580-99999,44.117,3.017,720.0
075600-99999,44.117,3.583,1565.0
075630-99999,43.9,4.9,48.0
075700-99999,44.533,4.367,280.0
075770-99999,44.583,4.733,74.0
075790-99999,44.14,4.867,60.0
075860-99999,44.083,5.05,105.0
075880-99999,44.067,6.0,461.0
075910-99999,44.567,6.5,876.0
076000-99999,43.4,-1.683,25.0
076020-99999,43.468,-1.523,74.7
076030-99999,43.683,-1.067,33.0
076070-99999,43.912,-0.508,61.9
076100-99999,43.38,-0.419,187.8
076210-99999,43.179,-0.006,384.0
076220-99999,43.688,0.602,125.3
076270-99999,43.008,1.103,417.0
076300-99999,43.629,1.364,152.1
076310-99999,43.546,1.368,163.1
076320-99999,43.914,2.113,171.9
076350-99999,43.216,2.306,132.0
076380-99999,43.317,3.35,16.0
076410-99999,43.4,3.7,81.0
076415-99999,43.324,3.354,17.1
076430-99999,43.576,3.963,5.2
076450-99999,43.867,4.4,62.0
076460-99999,43.757,4.416,94.2
076470-99999,43.523,4.924,25.0
076480-99999,43.606,5.109,59.4
076490-99999,43.506,5.368,111.9
076500-99999,43.436,5.214,22.6
076530-99999,43.333,5.05,27.0
076560-99999,43.183,5.583,315.0
076600-99999,43.1,5.933,25.0
076610-99999,43.083,5.933,134.0
076660-99999,42.917,3.067,50.0
076670-99999,43.097,6.146,2.1
076700-99999,43.0,6.233,147.0
076750-99999,43.385,6.387,80.8
076770-99999,43.2,6.683,112.0
076780-99999,43.033,6.467,131.0
076840-99999,43.542,6.953,4.0
076880-99999,43.567,7.133,82.0
076900-99999,43.658,7.216,3.7
076950-99999,43.683,7.333,144.0
077470-99999,42.74,2.871,43.9
077490-99999,42.517,3.133,86.0
077520-99999,41.917,8.617,40.0
077530-99999,42.633,8.917,153.0
077540-99999,42.531,8.793,63.7
077610-99999,41.924,8.803,5.5
077650-99999,41.924,9.406,8.5
077680-99999,41.6,9.367,68.0
077700-99999,41.367,9.167,116.0
077750-99999,42.267,9.533,74.0
077800-99999,41.501,9.098,26.5
077850-99999,43.0,9.367,113.0
077900-99999,42.553,9.484,7.9
077910-99999,42.8,9.483,120.0
080001-99999,32.698,-16.774,58.5
080010-99999,43.367,-8.417,67.0
080020-99999,43.302,-8.377,98.5
080080-99999,43.117,-7.45,446.0
080110-99999,43.564,-6.035,126.8
080140-99999,43.567,-5.7,6.0
080144-99999,37.133,-3.636,700.1
080150-99999,43.35,-5.867,339.0
080210-99999,43.427,-3.82,4.9
080230-99999,43.483,-3.8,59.0
080250-99999,43.301,-2.911,42.1
080270-99999,43.3,-2.033,259.0
080290-99999,43.357,-1.791,4.6
080420-99999,42.896,-8.415,369.7
080440-99999,42.433,-8.617,108.0
080450-99999,42.232,-8.627,260.6
080530-99999,42.567,-6.6,550.0
080550-99999,42.589,-5.656,916.2
080750-99999,42.358,-3.621,897.6
080800-99999,42.883,-2.724,512.7
080840-99999,42.45,-2.333,363.0
080850-99999,42.77,-1.646,458.4
080870-99999,42.2,-1.45,295.0
080940-99999,42.083,-0.333,554.0
081300-99999,41.517,-5.733,667.0
081400-99999,41.706,-4.852,845.8
081410-99999,41.633,-4.75,735.0
081480-99999,41.783,-2.483,1082.0
081600-99999,41.666,-1.042,263.0
081710-99999,41.633,0.6,199.0
081750-99999,41.147,1.167,71.3
081763-99999,41.517,2.1,250.0
081810-99999,41.297,2.078,3.7
081840-99999,41.901,2.761,142.6
082020-99999,40.952,-5.502,791.0
082100-99999,40.667,-4.683,1132.0
082130-99999,40.95,-4.133,1005.0
082150-99999,40.8,-4.017,1888.0
082210-99999,40.494,-3.567,609.6
082230-99999,40.371,-3.785,691.0
082240-99999,40.294,-3.724,618.4
082270-99999,40.497,-3.446,617.5
082310-99999,40.067,-2.133,946.0
082350-99999,40.35,-1.117,902.0
082380-99999,40.817,0.5,50.0
082610-99999,39.467,-6.333,405.0
082720-99999,39.883,-4.05,516.0
082800-99999,38.949,-1.864,701.6
082840-99999,39.489,-0.482,68.6
083060-99999,39.55,2.733,8.0
083140-99999,39.863,4.219,90.8
083300-99999,38.891,-6.821,185.6
083350-99999,38.517,-5.117,540.0
083480-99999,38.983,-3.917,629.0
083600-99999,38.282,-0.558,43.3
083730-99999,38.873,1.373,6.1
083900-99999,37.367,-6.0,14.0
083905-99999,37.317,-6.0,5.0
083910-99999,37.418,-5.893,33.8
083970-99999,37.175,-5.616,86.9
084100-99999,37.842,-4.849,90.5
084190-99999,37.189,-3.777,566.9
084290-99999,37.951,-1.23,76.2
084300-99999,38.0,-1.167,62.0
084330-99999,37.775,-0.812,3.4
084490-13025,36.65,-6.35,25.6
084510-99999,36.745,-6.06,28.3
084580-99999,36.0,-5.6,25.0
084820-99999,36.675,-4.499,15.8
084870-99999,36.844,-2.37,21.3
084950-99999,36.151,-5.35,4.6
085010-99999,39.455,-31.131,34.1
085050-99999,38.52,-28.716,36.0
085060-99999,38.517,-28.633,62.0
085090-99999,38.762,-27.091,54.9
085110-99999,38.667,-27.217,76.0
085120-99999,37.741,-25.698,78.9
085150-99999,36.971,-25.171,93.9
085210-99999,32.683,-16.767,58.0
085220-99999,32.633,-16.9,56.0
085240-99999,33.073,-16.35,103.9
085320-99999,38.831,-9.34,134.1
085340-99999,38.704,-9.036,14.0
085350-99999,38.717,-9.15,95.0
085360-99999,38.781,-9.136,114.0
085370-99999,38.883,-9.03,3.4
085380-99999,37.0,-8.95,25.0
085400-99999,39.831,-8.887,57.0
085410-99999,37.95,-8.867,103.0
085430-99999,41.7,-8.8,18.0
085440-99999,40.917,-8.633,22.0
085450-99999,41.248,-8.681,69.5
085480-99999,40.15,-8.467,179.0
085490-99999,40.2,-8.417,140.0
085510-99999,41.633,-8.8,48.0
085540-99999,37.014,-7.966,7.3
085580-99999,38.533,-7.9,246.0
085581-99999,40.916,-8.646,17.1
085600-99999,40.717,-7.883,644.0
085610-99999,38.067,-7.917,203.0
085620-99999,38.079,-7.932,193.9
085660-99999,41.317,-7.733,481.0
085670-99999,41.274,-7.72,550.2
085680-99999,40.417,-7.55,1388.0
085700-99999,39.833,-7.483,384.0
085710-99999,39.283,-7.417,590.0
085750-99999,41.86,-6.706,690.4
085790-99999,38.767,-9.133,105.0
085940-99999,16.741,-22.949,53.9
094690-99999,51.417,12.233,142.0
094880-99999,51.133,13.8,226.0
095540-99999,50.983,10.967,315.0
095770-99999,50.817,12.9,357.0
100001-99999,51.602,6.142,32.3
100040-99999,54.167,6.35,3.0
100050-99999,54.0,8.117,5.0
100150-99999,54.183,7.9,4.0
100180-99999,54.913,8.34,15.5
100200-99999,55.017,8.417,26.0
100220-99999,54.8,8.95,17.0
100330-99999,54.833,9.5,33.0
100340-99999,54.625,9.346,20.0
100370-99999,54.459,9.516,21.3
100380-99999,54.312,9.538,11.9
100460-99999,54.383,10.15,31.0
100910-99999,54.683,13.433,41.0
101130-99999,53.717,7.15,13.0
101200-99999,54.183,7.883,53.0
101220-99999,53.534,7.889,7.3
101260-99999,53.548,7.667,7.9
101290-99999,53.533,8.583,7.0
101310-99999,53.867,8.7,4.0
101360-99999,53.768,8.659,22.6
101420-99999,53.983,9.567,26.0
101470-99999,53.63,9.988,16.2
101490-99999,53.536,9.837,6.7
101560-99999,53.805,10.719,16.2
101610-99999,54.0,11.2,17.0
101620-99999,53.633,11.417,68.0
101624-99999,53.427,11.783,50.6
101700-99999,54.183,12.083,10.0
101720-99999,53.918,12.278,42.1
101770-99999,53.767,12.617,50.0
101840-99999,54.1,13.4,6.0
101930-99999,53.75,14.067,7.0
101935-99999,53.879,14.152,28.3
102000-99999,53.391,7.227,0.6
102030-99999,53.333,7.2,6.0
102150-99999,53.183,8.167,20.0
102180-99999,52.883,8.233,56.0
102240-99999,53.048,8.787,4.3
102340-99999,53.133,9.35,61.0
102350-99999,53.0,9.833,77.0
102380-99999,52.817,9.933,69.0
102460-99999,52.919,10.198,74.7
102490-99999,53.4,10.683,46.0
102530-99999,52.967,11.133,17.0
102610-99999,52.9,11.733,23.0
102620-99999,53.033,11.8,24.1
102640-99999,53.317,11.933,87.0
102700-99999,52.9,12.817,39.0
102800-99999,53.55,13.2,80.0
102910-99999,53.033,14.0,55.0
103040-99999,52.717,7.317,26.0
103050-99999,52.517,7.317,21.0
103060-99999,52.291,7.387,39.3
103130-99999,51.967,7.6,64.0
103140-99999,52.339,7.541,40.0
103150-99999,52.135,7.685,48.8
103170-99999,52.25,8.05,95.0
103200-99999,51.923,8.306,71.9
103210-99999,52.586,8.341,38.7
103250-99999,52.1,8.75,98.0
103280-99999,51.95,8.9,189.0
103340-99999,52.457,9.427,57.0
103350-99999,52.279,9.082,70.1
103380-99999,52.461,9.685,55.8
103430-99999,52.591,10.022,39.3
103480-99999,52.319,10.556,89.9
103590-99999,52.517,11.4,48.0
103610-99999,52.117,11.583,85.0
103790-99999,52.383,13.067,100.0
103810-99999,52.467,13.3,51.0
103820-99999,52.56,13.288,37.2
103840-99999,52.473,13.404,50.9
103850-99999,52.38,13.523,47.9
